"0,lie/sleep,19,1013,251,166,270"
"0,lie/sleep,21,310,86,221,104"
"0,lie/sleep,20,565,147,230,127"
"1,lie/sleep,19,1027,274,166,270"
"1,lie/sleep,21,295,99,221,104"
"1,lie/sleep,20,550,166,230,127"
"2,lie/sleep,19,1030,280,166,270"
"2,lie/sleep,21,289,100,221,104"
"2,lie/sleep,20,547,169,230,127"
"3,lie/sleep,19,1026,272,174,284"
"3,lie/sleep,21,285,96,232,109"
"3,lie/sleep,20,546,169,230,127"
"4,lie/sleep,19,1025,239,174,284"
"4,lie/sleep,21,311,78,232,109"
"4,lie/sleep,20,593,137,219,121"
"5,lie/sleep,19,1029,263,174,284"
"5,lie/sleep,21,293,94,232,109"
"5,lie/sleep,20,586,138,219,121"
"6,lie/sleep,19,1029,265,174,284"
"6,lie/sleep,21,288,95,232,109"
"6,lie/sleep,20,584,137,219,121"
"7,lie/sleep,19,1028,266,174,284"
"7,lie/sleep,21,286,95,232,109"
"7,lie/sleep,20,585,137,219,121"
"8,lie/sleep,19,1016,239,174,284"
"8,lie/sleep,21,304,79,232,109"
"8,lie/sleep,20,586,137,219,121"
"9,lie/sleep,19,1025,263,174,284"
"9,lie/sleep,21,286,93,232,109"
"9,lie/sleep,20,586,137,219,121"
"10,lie/sleep,19,1026,266,174,284"
"10,lie/sleep,21,282,96,232,109"
"10,lie/sleep,20,586,138,219,121"
"11,lie/sleep,19,1026,267,174,284"
"11,lie/sleep,21,281,96,232,109"
"11,lie/sleep,20,584,138,219,121"
"12,lie/sleep,19,1031,279,166,270"
"12,lie/sleep,21,318,65,232,109"
"12,lie/sleep,20,585,137,219,121"
"13,lie/sleep,19,1032,280,166,270"
"13,lie/sleep,21,309,67,232,109"
"13,lie/sleep,20,586,138,219,121"
"14,lie/sleep,19,1032,281,166,270"
"14,lie/sleep,21,301,65,244,114"
"14,lie/sleep,20,585,138,219,121"
"15,lie/sleep,19,1031,283,166,270"
"15,lie/sleep,21,299,65,244,114"
"15,lie/sleep,20,593,139,209,115"
"16,lie/sleep,19,1032,280,166,270"
